DEPTH,CALI,DRHO,NPHI,PEF,RT,KLOGH,PHIF,VSH
4053.4,8.672,0.04,0.185,4.662,62290.77,14.678,0.19,0.262
4053.5,8.672,0.038,0.182,4.694,62290.77,8.994,0.186,0.282
4053.6,8.672,0.038,0.181,4.767,62290.77,8.968,0.183,0.279
4053.7,8.672,0.041,0.184,4.833,62290.77,7.562,0.182,0.286
4053.8,8.672,0.046,0.189,4.871,62290.77,4.779,0.182,0.309
4053.9,8.672,0.053,0.196,4.892,62290.77,3.563,0.185,0.325
4054,8.641,0.058,0.195,4.916,62290.77,3.995,0.189,0.323
4054.1,8.641,0.061,0.197,4.915,62290.77,3.435,0.192,0.333
4054.2,8.625,0.063,0.195,4.863,62290.77,4.35,0.196,0.325
4054.3,8.625,0.066,0.192,4.753,62290.77,4.815,0.199,0.323
4054.4,8.625,0.067,0.187,4.61,62115.887,5.648,0.204,0.32
4054.5,8.672,0.065,0.185,4.479,341.009,7.808,0.208,0.308
4054.6,8.641,0.06,0.185,4.397,69.194,14.26,0.216,0.286
4054.7,8.672,0.053,0.18,4.373,65.681,25.49,0.222,0.263
4054.8,8.625,0.046,0.183,4.381,96.713,31.646,0.227,0.257
4054.9,8.672,0.042,0.183,4.38,116.219,33.471,0.231,0.258
4055,8.672,0.04,0.187,4.351,219.288,42.638,0.233,0.249
4055.1,8.641,0.041,0.193,4.321,347.414,54.869,0.235,0.238
4055.2,8.625,0.043,0.196,4.329,21468.758,65.322,0.236,0.23
4055.3,8.625,0.047,0.197,4.386,36264.824,91.166,0.238,0.216
4055.4,8.625,0.049,0.197,4.475,12469.222,75.324,0.238,0.225
4055.5,8.625,0.051,0.198,4.558,311.919,57.542,0.236,0.237
4055.6,8.672,0.051,0.196,4.603,426.721,74.625,0.234,0.222
4055.7,8.625,0.05,0.199,4.603,815.136,54.667,0.231,0.234
4055.8,8.625,0.049,0.197,4.585,308.231,52.052,0.228,0.234
4055.9,8.625,0.047,0.195,4.579,181.945,42.704,0.226,0.242
4056,8.672,0.047,0.191,4.598,238.873,34.698,0.224,0.25
4056.1,8.672,0.049,0.193,4.629,197.145,33.034,0.22,0.249
4056.2,8.656,0.051,0.199,4.649,602.719,36.992,0.218,0.242
4056.3,8.625,0.052,0.202,4.649,31646.672,51.551,0.215,0.223
4056.4,8.672,0.05,0.198,4.632,62290.77,86.544,0.213,0.197
4056.5,8.625,0.048,0.197,4.611,62290.77,85.156,0.213,0.197
4056.6,8.625,0.046,0.194,4.593,62290.77,110.038,0.217,0.189
4056.7,8.672,0.045,0.192,4.59,62290.77,143.61,0.225,0.183
4056.8,8.672,0.044,0.195,4.611,62290.77,158.275,0.231,0.183
4056.9,8.672,0.042,0.2,4.657,62290.77,189.297,0.238,0.181
4057,8.672,0.042,0.202,4.718,62290.77,132.232,0.241,0.2
4057.1,8.672,0.045,0.203,4.769,62290.77,171.37,0.243,0.19
4057.2,8.672,0.05,0.203,4.789,62290.77,165.53,0.245,0.193
4057.3,8.672,0.053,0.206,4.783,62290.77,103.314,0.243,0.215
4057.4,8.625,0.053,0.206,4.784,62290.77,94.787,0.239,0.215
4057.5,8.656,0.051,0.203,4.82,62290.77,58.437,0.234,0.234
4057.6,8.672,0.047,0.202,4.917,62290.77,52.205,0.228,0.234
4057.7,8.672,0.043,0.202,5.068,62203.527,37.896,0.221,0.244
4057.8,8.672,0.037,0.203,5.244,31297.932,48.092,0.218,0.229
4057.9,8.672,0.031,0.204,5.4,132.389,56.586,0.217,0.22
4058,8.672,0.025,0.204,5.5,46.407,59.339,0.217,0.219
4058.1,8.672,0.025,0.202,5.528,17.93,36.767,0.22,0.244
4058.2,8.672,0.031,0.197,5.484,14.053,36.641,0.225,0.248
4058.3,8.672,0.045,0.193,5.39,10.043,43.916,0.231,0.245
4058.4,8.672,0.061,0.19,5.283,7.686,37.438,0.235,0.256
4058.5,8.672,0.074,0.185,5.202,6.247,32.869,0.235,0.263
4058.6,8.672,0.079,0.18,5.172,5.05,46.075,0.235,0.247
4058.7,8.672,0.078,0.173,5.179,4.633,34.712,0.233,0.258
4058.8,8.672,0.073,0.166,5.191,4.807,27.163,0.23,0.268
4058.9,8.672,0.069,0.162,5.165,5.701,24.533,0.23,0.272
4059,8.672,0.068,0.159,5.084,6.746,27.439,0.23,0.267
4059.1,8.625,0.069,0.159,4.972,6.117,23.506,0.229,0.273
4059.2,8.625,0.072,0.159,4.879,7.157,22.119,0.225,0.273
4059.3,8.625,0.073,0.157,4.847,8.225,18.937,0.22,0.276
4059.4,8.656,0.072,0.161,4.878,9.529,21.007,0.216,0.268
4059.5,8.625,0.07,0.163,4.928,10.207,18.103,0.211,0.27
4059.6,8.625,0.066,0.165,4.967,11.222,12.578,0.205,0.282
4059.7,8.625,0.062,0.168,5.003,12.771,9.968,0.199,0.288
4059.8,8.625,0.057,0.169,5.069,14.115,11.144,0.196,0.28
4059.9,8.625,0.053,0.167,5.194,12.665,12.808,0.195,0.273
4060,8.625,0.049,0.164,5.373,13.603,11.56,0.196,0.278
4060.1,8.625,0.046,0.162,5.569,14.052,11.513,0.195,0.277
4060.2,8.672,0.044,0.158,5.74,15.93,11.803,0.189,0.271
4060.3,8.672,0.043,0.159,5.844,14.861,8.177,0.178,0.279
4060.4,8.682,0.043,0.158,5.871,12.342,2.777,0.128,0.287
4060.5,8.703,0.044,0.162,5.847,10.531,2.063,0.11,0.285
4060.6,8.672,0.044,0.169,5.826,9.875,1.034,0.1,0.31
4060.7,8.672,0.044,0.178,5.856,7.2,1.002,0.101,0.312
4060.8,8.703,0.046,0.187,5.94,4.191,1.206,0.11,0.311
4060.9,8.703,0.049,0.196,6.025,6.368,2.962,0.148,0.302
4061,8.703,0.053,0.2,6.063,6.474,4.607,0.151,0.283
4061.1,8.703,0.057,0.199,6.035,4.416,3.088,0.152,0.303
4061.2,8.703,0.062,0.196,5.981,3.548,3.174,0.154,0.304
4061.3,8.75,0.065,0.194,5.962,4.531,3.215,0.156,0.305
4061.4,8.703,0.064,0.196,6.002,4.816,4.759,0.157,0.287
4061.5,8.703,0.059,0.199,6.066,2.8,6.978,0.162,0.272
4061.6,8.703,0.052,0.2,6.099,3.402,6.362,0.165,0.28
4061.7,8.703,0.049,0.199,6.094,5.274,7.658,0.168,0.273
4061.8,8.703,0.049,0.198,6.085,8.293,5.754,0.17,0.289
4061.9,8.703,0.053,0.197,6.101,5.616,9.142,0.169,0.266
4062,8.703,0.056,0.197,6.123,5.744,8.353,0.165,0.266
4062.1,8.75,0.059,0.194,6.129,6.502,7.446,0.158,0.266
4062.2,8.75,0.059,0.194,6.106,6.863,5.962,0.153,0.272
4062.3,8.75,0.058,0.196,6.064,7.835,4.305,0.148,0.283
4062.4,8.703,0.058,0.194,6.034,9.95,2.772,0.145,0.302
4062.5,8.703,0.059,0.191,6.027,14.259,2.16,0.141,0.311
4062.6,8.703,0.062,0.185,5.987,13.908,1.066,0.139,0.343
4062.7,8.703,0.069,0.178,5.844,14.328,0.206,0.1,0.388
4062.8,8.672,0.079,0.172,5.585,52.061,0.049,0.092,0.45
4062.9,8.656,0.086,0.167,5.303,2123.617,0.011,0.081,0.511
4063,8.625,0.085,0.163,5.117,338.857,0.006,0.069,0.534
4063.1,8.625,0.077,0.16,5.067,219.952,0.002,0.06,0.57
4063.2,8.625,0.068,0.158,5.09,31290.799,0.002,0.054,0.57
4063.3,8.625,0.061,0.155,5.09,62290.77,0.002,0.051,0.557
4063.4,8.625,0.056,0.152,5.014,62290.77,0.004,0.049,0.538
4063.5,8.625,0.052,0.15,4.892,62290.77,0.004,0.05,0.536
4063.6,8.625,0.048,0.15,4.79,62290.77,0.003,0.051,0.555
4063.7,8.578,0.048,0.154,4.751,62290.77,0.002,0.052,0.559
4063.8,8.578,0.047,0.153,4.767,62290.77,0.002,0.05,0.555
4063.9,8.625,0.044,0.154,4.797,62290.77,0.003,0.047,0.552
4064,8.625,0.039,0.155,4.818,62290.77,0.003,0.044,0.546
4064.1,8.625,0.033,0.156,4.821,62290.77,0.002,0.043,0.555
4064.2,8.625,0.028,0.155,4.812,62290.77,0.004,0.043,0.532
4064.3,8.672,0.022,0.151,4.787,62290.77,0.005,0.045,0.516
4064.4,8.64,0.016,0.154,4.732,62290.77,0.006,0.048,0.51
4064.5,8.526,0.012,0.156,4.632,62290.77,0.006,0.05,0.51
4064.6,8.5,0.01,0.153,4.486,62290.77,0.009,0.05,0.496
4064.7,8.469,0.011,0.152,4.329,62118.207,0.017,0.05,0.463
4064.8,8.469,0.015,0.151,4.226,1160.516,0.043,0.053,0.421
4064.9,8.469,0.022,0.15,4.205,226.27,0.181,0.061,0.359
4065,8.469,0.031,0.151,4.254,165.94,0.561,0.078,0.319
4065.1,8.5,0.042,0.152,4.336,94.426,1.908,0.102,0.282
4065.2,8.579,0.052,0.152,4.423,77.139,7.763,0.15,0.256
4065.3,8.672,0.059,0.156,4.506,57.929,15.927,0.16,0.231
4065.4,8.625,0.062,0.167,4.566,63.11,29.083,0.166,0.207
4065.5,8.625,0.06,0.18,4.583,58.911,43.797,0.17,0.191
4065.6,8.625,0.055,0.19,4.548,57.986,40.432,0.174,0.198
4065.7,8.625,0.05,0.201,4.514,57.05,60.275,0.178,0.183
4065.8,8.625,0.047,0.206,4.49,51.797,80.788,0.184,0.174
4065.9,8.625,0.046,0.208,4.479,46.359,104.981,0.187,0.164
4066,8.625,0.045,0.208,4.464,43.969,101.703,0.192,0.169
4066.1,8.625,0.044,0.209,4.428,44.241,128.408,0.196,0.162
4066.2,8.625,0.041,0.209,4.387,41.316,166.762,0.198,0.152
4066.3,8.672,0.04,0.208,4.369,41.212,166.531,0.199,0.153
4066.4,8.625,0.04,0.207,4.399,40.09,163.063,0.198,0.153
4066.5,8.625,0.042,0.205,4.472,40.473,143.994,0.2,0.16
4066.6,8.625,0.046,0.203,4.56,39.996,174.543,0.201,0.152
4066.7,8.625,0.049,0.202,4.636,40.862,207.942,0.2,0.143
4066.8,8.625,0.05,0.203,4.692,39.103,208.948,0.199,0.141
4066.9,8.672,0.049,0.203,4.743,38.868,175.512,0.197,0.148
4067,8.672,0.046,0.205,4.822,36.256,188.116,0.195,0.143
4067.1,8.672,0.041,0.204,4.947,34.885,185.374,0.193,0.142
4067.2,8.625,0.036,0.205,5.092,33.801,187.053,0.193,0.141
4067.3,8.625,0.035,0.202,5.181,32.363,149.188,0.193,0.153
4067.4,8.625,0.038,0.2,5.151,34.299,117.146,0.198,0.169
4067.5,8.625,0.043,0.199,4.988,37.426,80.526,0.208,0.195
4067.6,8.625,0.047,0.199,4.749,38.652,62.839,0.219,0.217
4067.7,8.625,0.046,0.199,4.507,39.523,79.639,0.229,0.216
4067.8,8.625,0.043,0.198,4.323,39.709,100.931,0.238,0.211
4067.9,8.625,0.041,0.197,4.219,39.756,98.05,0.243,0.217
4068,8.625,0.042,0.196,4.191,39.758,105.918,0.245,0.215
4068.1,8.625,0.044,0.198,4.21,40.281,137.405,0.246,0.203
4068.2,8.625,0.045,0.2,4.245,40.329,111.991,0.247,0.214
4068.3,8.625,0.045,0.2,4.268,40.187,83.195,0.248,0.229
4068.4,8.625,0.044,0.199,4.266,41.067,77.985,0.25,0.234
4068.5,8.625,0.042,0.197,4.25,41.621,93.289,0.251,0.226
4068.6,8.625,0.041,0.195,4.236,42.24,113.696,0.251,0.217
4068.7,8.672,0.042,0.19,4.262,42.845,116.383,0.25,0.215
4068.8,8.625,0.046,0.193,4.343,42.291,111.661,0.248,0.215
4068.9,8.625,0.051,0.194,4.456,42.448,145.166,0.247,0.202
4069,8.625,0.056,0.196,4.552,42.345,112.256,0.245,0.212
4069.1,8.625,0.056,0.197,4.584,42.821,133.758,0.243,0.202
4069.2,8.625,0.053,0.198,4.553,43.144,117.669,0.239,0.205
4069.3,8.625,0.048,0.199,4.48,43.414,70.62,0.234,0.225
4069.4,8.625,0.043,0.201,4.39,42.928,93.219,0.227,0.206
4069.5,8.625,0.039,0.203,4.308,43.144,104.178,0.223,0.196
4069.6,8.625,0.036,0.206,4.255,43.525,86.74,0.223,0.205
4069.7,8.625,0.036,0.209,4.244,43.83,84.914,0.229,0.211
4069.8,8.625,0.037,0.21,4.268,43.689,98.556,0.237,0.212
4069.9,8.625,0.039,0.209,4.307,43.306,174.391,0.246,0.192
4070,8.625,0.041,0.206,4.344,43.416,169.34,0.252,0.198
4070.1,8.625,0.043,0.202,4.374,43.718,186.223,0.255,0.197
4070.2,8.625,0.045,0.2,4.388,43.912,225.147,0.257,0.189
4070.3,8.625,0.046,0.2,4.387,43.69,253.474,0.258,0.185
4070.4,8.625,0.046,0.202,4.39,43.634,296.291,0.26,0.178
4070.5,8.625,0.046,0.202,4.407,43.524,240.459,0.26,0.189
4070.6,8.625,0.047,0.201,4.423,43.143,176.059,0.261,0.204
4070.7,8.625,0.047,0.2,4.422,43.36,172.849,0.26,0.205
4070.8,8.672,0.048,0.198,4.403,43.251,232.149,0.258,0.189
4070.9,8.672,0.048,0.2,4.383,43.196,281.858,0.258,0.18
4071,8.672,0.049,0.2,4.377,42.818,299.624,0.257,0.176
4071.1,8.641,0.049,0.2,4.381,42.238,278.313,0.257,0.179
4071.2,8.672,0.049,0.194,4.386,42.134,258.423,0.258,0.184
4071.3,8.625,0.048,0.196,4.393,42.11,320.021,0.26,0.175
4071.4,8.625,0.047,0.198,4.404,42.66,426.572,0.263,0.164
4071.5,8.625,0.045,0.201,4.42,42.607,524.012,0.266,0.156
4071.6,8.625,0.044,0.203,4.425,42.66,562.21,0.269,0.156
4071.7,8.672,0.042,0.201,4.409,42.501,594.859,0.272,0.155
4071.8,8.672,0.041,0.2,4.385,42.553,642.72,0.273,0.153
4071.9,8.672,0.041,0.199,4.373,42.134,597.063,0.273,0.156
4072,8.672,0.041,0.198,4.375,41.875,640.59,0.271,0.151
4072.1,8.672,0.041,0.199,4.383,41.594,474.432,0.268,0.163
4072.2,8.625,0.042,0.203,4.39,41.366,390.293,0.265,0.17
4072.3,8.625,0.043,0.203,4.392,41.316,337.682,0.263,0.175
4072.4,8.625,0.044,0.202,4.387,41.519,347.248,0.263,0.173
4072.5,8.649,0.045,0.2,4.369,41.773,315.79,0.263,0.178
4072.6,8.672,0.044,0.201,4.346,41.695,331.138,0.262,0.175
4072.7,8.672,0.042,0.201,4.323,41.366,306.189,0.26,0.177
4072.8,8.672,0.04,0.2,4.303,41.265,243.581,0.259,0.187
4072.9,8.656,0.039,0.202,4.291,41.115,286.919,0.257,0.178
4073,8.649,0.039,0.199,4.29,41.064,281.268,0.257,0.179
4073.1,8.672,0.04,0.199,4.304,40.473,271.204,0.257,0.18
4073.2,8.625,0.041,0.202,4.319,39.85,288.026,0.257,0.177
4073.3,8.672,0.043,0.201,4.324,39.707,250.973,0.255,0.182
4073.4,8.625,0.044,0.206,4.325,39.149,310.17,0.257,0.174
4073.5,8.625,0.046,0.208,4.341,39.011,291.221,0.259,0.179
4073.6,8.625,0.049,0.208,4.388,38.603,372.785,0.262,0.169
4073.7,8.625,0.052,0.205,4.445,37.896,482.786,0.264,0.158
4073.8,8.625,0.052,0.202,4.476,37.55,336.608,0.263,0.176
4073.9,8.672,0.051,0.198,4.466,37.125,306.068,0.263,0.18
4074,8.672,0.048,0.198,4.433,36.626,273.922,0.263,0.185
4074.1,8.641,0.047,0.201,4.411,36.32,290.116,0.263,0.182
4074.2,8.641,0.047,0.201,4.404,36.017,372.175,0.263,0.17
4074.3,8.625,0.048,0.202,4.393,35.779,283.471,0.264,0.184
4074.4,8.625,0.048,0.203,4.369,35.465,296.555,0.263,0.181
4074.5,8.625,0.047,0.206,4.339,35.348,305.619,0.261,0.178
4074.6,8.625,0.046,0.208,4.325,35.291,287.763,0.259,0.179
4074.7,8.625,0.046,0.206,4.329,35.426,330.284,0.258,0.172
4074.8,8.625,0.047,0.202,4.335,35.348,323.167,0.258,0.173
4074.9,8.625,0.047,0.198,4.335,35.347,327.929,0.258,0.172
4075,8.625,0.046,0.195,4.329,34.85,290.095,0.26,0.179
4075.1,8.625,0.043,0.195,4.322,34.774,305.99,0.259,0.176
4075.2,8.625,0.039,0.197,4.319,34.436,292.128,0.259,0.179
4075.3,8.625,0.038,0.198,4.327,33.852,249.523,0.261,0.188
4075.4,8.656,0.04,0.196,4.349,33.744,195.912,0.26,0.199
4075.5,8.672,0.043,0.195,4.382,33.817,187.043,0.262,0.203
4075.6,8.672,0.048,0.193,4.417,34.017,194.179,0.262,0.201
4075.7,8.672,0.051,0.191,4.438,34.483,238.127,0.261,0.19
4075.8,8.656,0.053,0.193,4.434,37.161,312.695,0.259,0.175
4075.9,8.625,0.053,0.192,4.416,34.808,339.61,0.258,0.171
4076,8.625,0.051,0.191,4.405,33.093,342.558,0.258,0.17
4076.1,8.625,0.048,0.19,4.407,27.845,372.029,0.259,0.167
4076.2,8.625,0.045,0.187,4.415,24.247,304.624,0.261,0.178
4076.3,8.625,0.044,0.185,4.424,22.722,317.442,0.259,0.175
4076.4,8.625,0.042,0.186,4.445,21.829,255.898,0.258,0.184
4076.5,8.625,0.038,0.192,4.582,20.782,296.327,0.258,0.177
4076.6,8.649,0.031,0.2,4.882,21.034,318.111,0.26,0.176
4076.7,8.672,0.025,0.212,5.286,19.066,303.939,0.262,0.179
4076.8,8.672,0.025,0.223,5.706,9.957,248.928,0.261,0.188
4076.9,8.703,0.033,0.231,6.057,5.973,300.828,0.259,0.177
4077,8.703,0.046,0.24,6.278,5.174,338.402,0.257,0.169
4077.1,8.703,0.059,0.247,6.332,4.868,322.941,0.255,0.17
4077.2,8.703,0.064,0.25,6.279,4.648,260.14,0.256,0.181
4077.3,8.703,0.059,0.251,6.248,3.921,253.087,0.257,0.184
4077.4,8.703,0.05,0.251,6.287,3.561,239.376,0.258,0.187
4077.5,8.719,0.04,0.246,6.341,3.2,273.665,0.256,0.179
4077.6,8.726,0.034,0.246,6.375,2.784,286.332,0.253,0.175
4077.7,8.703,0.034,0.242,6.377,3.072,232.866,0.25,0.181
4077.8,8.703,0.039,0.238,6.34,3.347,238.483,0.247,0.177
4077.9,8.703,0.047,0.232,6.265,3.881,291.306,0.246,0.167
4078,8.703,0.051,0.227,6.162,4.168,248.8,0.246,0.175
4078.1,8.703,0.05,0.221,6.06,3.83,189.681,0.247,0.189
4078.2,8.703,0.047,0.218,5.963,3.36,206.426,0.248,0.185
4078.3,8.703,0.044,0.215,5.86,3.33,174.265,0.247,0.193
4078.4,8.672,0.046,0.216,5.761,3.408,153.836,0.245,0.197
4078.5,8.672,0.053,0.216,5.678,3.604,110.449,0.242,0.21
4078.6,8.672,0.062,0.218,5.621,3.641,54.133,0.235,0.239
4078.7,8.672,0.067,0.22,5.566,3.695,16.037,0.225,0.288
4078.8,8.625,0.069,0.222,5.492,3.821,4.059,0.213,0.344
4078.9,8.625,0.068,0.217,5.406,3.861,1.658,0.2,0.376
4079,8.672,0.066,0.209,5.319,3.87,0.157,0.138,0.435
4079.1,8.672,0.065,0.205,5.239,3.979,0.057,0.11,0.458
4079.2,8.672,0.065,0.206,5.183,4.096,0.022,0.09,0.486
4079.3,8.672,0.065,0.211,5.158,4.108,0.02,0.085,0.486
4079.4,8.672,0.065,0.217,5.156,4.07,0.022,0.09,0.486
4079.5,8.641,0.066,0.221,5.152,4.028,0.015,0.097,0.511
4079.6,8.672,0.069,0.223,5.141,4.117,0.015,0.101,0.513
4079.7,8.672,0.073,0.222,5.146,4.178,0.023,0.102,0.494
4079.8,8.672,0.076,0.221,5.174,4.29,0.032,0.1,0.478
4079.9,8.672,0.077,0.219,5.209,4.309,0.028,0.097,0.481
4080,8.641,0.073,0.216,5.23,4.327,0.016,0.095,0.507
4080.1,8.672,0.067,0.213,5.237,4.375,0.018,0.098,0.503
4080.2,8.672,0.062,0.211,5.249,4.43,0.017,0.105,0.513
4080.3,8.703,0.061,0.209,5.277,4.289,0.019,0.112,0.512
4080.4,8.672,0.063,0.211,5.323,4.341,0.029,0.115,0.495
4080.5,8.703,0.066,0.208,5.378,4.431,0.046,0.114,0.472
4080.6,8.703,0.07,0.206,5.434,4.577,0.047,0.11,0.467
4080.7,8.734,0.072,0.202,5.486,4.577,0.051,0.108,0.462
4080.8,8.75,0.072,0.203,5.539,4.803,0.057,0.11,0.459
4080.9,8.75,0.07,0.206,5.601,4.782,0.049,0.117,0.472
4081,8.75,0.066,0.209,5.681,5.15,0.049,0.126,0.479
4081.1,8.766,0.061,0.211,5.78,5.418,0.049,0.133,0.486
4081.2,8.76,0.054,0.214,5.875,5.286,0.078,0.139,0.468
4081.3,8.75,0.047,0.213,5.947,5.173,0.179,0.143,0.432
4081.4,8.75,0.042,0.208,5.983,5.93,0.164,0.147,0.44
4081.5,8.703,0.039,0.205,5.988,5.697,0.143,0.151,0.45
4081.6,8.688,0.038,0.204,5.99,6.799,0.166,0.153,0.445
4081.7,8.693,0.037,0.203,6.007,9.91,0.176,0.154,0.442
4081.8,8.703,0.036,0.204,6.048,10.863,0.142,0.151,0.451
4081.9,8.703,0.035,0.203,6.113,10.565,0.154,0.146,0.443
4082,8.703,0.035,0.2,6.184,11.923,0.129,0.14,0.446
4082.1,8.703,0.037,0.197,6.25,12.385,0.1,0.135,0.453
4082.2,8.682,0.04,0.199,6.274,22.219,0.087,0.131,0.456
4082.3,8.703,0.045,0.198,6.22,26.113,0.058,0.127,0.472
4082.4,8.703,0.05,0.199,6.079,25.47,0.1,0.124,0.444
4082.5,8.693,0.054,0.201,5.881,50.072,0.081,0.123,0.453
4082.6,8.672,0.058,0.199,5.692,93.871,0.075,0.122,0.456
4082.7,8.672,0.061,0.197,5.564,411.79,0.065,0.123,0.463
4082.8,8.672,0.064,0.196,5.509,62290.77,0.051,0.123,0.475
4082.9,8.703,0.063,0.193,5.508,62290.77,0.066,0.123,0.463
4083,8.703,0.059,0.194,5.513,62290.77,0.064,0.121,0.462
4083.1,8.682,0.054,0.196,5.497,62290.77,0.044,0.117,0.476
4083.2,8.672,0.051,0.198,5.461,62290.77,0.039,0.112,0.478
4083.3,8.703,0.049,0.199,5.422,62290.77,0.047,0.108,0.466
4083.4,8.672,0.049,0.206,5.4,62290.77,0.032,0.105,0.482
4083.5,8.672,0.048,0.21,5.412,62290.77,0.041,0.104,0.469
4083.6,8.672,0.044,0.213,5.466,62290.77,0.054,0.101,0.453
4083.7,8.672,0.039,0.215,5.559,62290.77,0.047,0.097,0.456
4083.8,8.672,0.033,0.219,5.67,62290.77,0.035,0.093,0.466
4083.9,8.672,0.029,0.221,5.786,62290.77,0.042,0.089,0.454
4084,8.703,0.029,0.225,5.907,62290.77,0.042,0.086,0.451
4084.1,8.734,0.033,0.223,6.04,62290.77,0.044,0.084,0.448
4084.2,8.703,0.038,0.226,6.151,62290.77,0.046,0.081,0.443
4084.3,8.703,0.044,0.225,6.199,62290.77,0.038,0.08,0.451
4084.4,8.703,0.047,0.226,6.175,62290.77,0.032,0.079,0.459
4084.5,8.672,0.048,0.225,6.113,62290.77,0.042,0.082,0.448
4084.6,8.672,0.048,0.223,6.057,62290.77,0.06,0.087,0.435
4084.7,8.672,0.049,0.222,6.003,62290.77,0.102,0.092,0.414
4084.8,8.703,0.049,0.219,5.923,62290.77,0.115,0.097,0.413
4084.9,8.672,0.049,0.219,5.807,62290.77,0.116,0.102,0.417
4085,8.656,0.045,0.221,5.699,62290.77,0.135,0.109,0.416
4085.1,8.625,0.038,0.222,5.689,62290.77,0.251,0.118,0.394
4085.2,8.625,0.033,0.223,5.787,62290.77,0.206,0.126,0.411
4085.3,8.625,0.032,0.221,5.907,62290.77,0.2,0.131,0.417
4085.4,8.672,0.038,0.213,5.947,62290.77,0.213,0.133,0.415
4085.5,8.672,0.045,0.209,5.874,62290.77,0.239,0.131,0.408
4085.6,8.672,0.047,0.209,5.775,62290.77,0.181,0.13,0.42
4085.7,8.672,0.046,0.211,5.726,62290.77,0.143,0.13,0.431
4085.8,8.672,0.044,0.213,5.733,62290.77,0.142,0.13,0.432
4085.9,8.672,0.047,0.215,5.76,62290.77,0.151,0.13,0.429
4086,8.672,0.053,0.217,5.77,62290.77,0.098,0.128,0.448
4086.1,8.672,0.056,0.217,5.778,62290.77,0.085,0.123,0.451
4086.2,8.672,0.052,0.216,5.818,62290.77,0.061,0.116,0.461
4086.3,8.672,0.039,0.215,5.895,62290.77,0.084,0.109,0.438
4086.4,8.672,0.022,0.213,5.979,62290.77,0.075,0.102,0.438
4086.5,8.693,0.009,0.214,6.025,62290.77,0.035,0.099,0.472
4086.6,8.672,0.007,0.212,6,62290.77,0.035,0.099,0.472
4086.7,8.672,0.018,0.209,5.905,62290.77,0.052,0.1,0.454
4086.8,8.672,0.033,0.207,5.773,62290.77,0.036,0.103,0.474
4086.9,8.672,0.045,0.208,5.646,62290.77,0.033,0.107,0.482
4087,8.672,0.049,0.21,5.565,62290.77,0.038,0.111,0.479
4087.1,8.672,0.046,0.212,5.549,62290.77,0.072,0.116,0.452
4087.2,8.625,0.042,0.216,5.61,62290.77,0.123,0.119,0.429
4087.3,8.625,0.037,0.218,5.749,62290.77,0.099,0.117,0.438
4087.4,8.672,0.032,0.215,5.947,62290.77,0.129,0.11,0.419
4087.5,8.693,0.027,0.218,6.132,62290.77,0.103,0.099,0.42
4087.6,8.693,0.023,0.217,6.224,62290.77,0.076,0.093,0.429
4087.7,8.703,0.021,0.216,6.207,62290.77,0.063,0.094,0.439
4087.8,8.672,0.021,0.217,6.122,62290.77,0.096,0.101,0.425
4087.9,8.672,0.021,0.214,6.012,62290.77,0.076,0.105,0.439
4088,8.672,0.022,0.211,5.894,62290.77,0.082,0.1,0.432
4088.1,8.641,0.027,0.209,5.758,62290.77,0.126,0.091,0.403
4088.2,8.672,0.04,0.201,5.608,62290.77,0.101,0.082,0.406
4088.3,8.672,0.055,0.198,5.466,62290.77,0.085,0.08,0.412
4088.4,8.672,0.064,0.197,5.362,62118.141,0.144,0.084,0.39
4088.5,8.688,0.061,0.196,5.303,1311.909,0.178,0.089,0.385
4088.6,8.703,0.051,0.197,5.299,62290.77,0.168,0.091,0.389
4088.7,8.672,0.041,0.198,5.318,62290.77,0.245,0.09,0.37
4088.8,8.672,0.036,0.198,5.309,62290.77,0.289,0.087,0.36
4088.9,8.672,0.04,0.197,5.229,62290.77,0.197,0.087,0.378
4089,8.656,0.051,0.198,5.065,62290.77,0.177,0.092,0.388
4089.1,8.625,0.066,0.194,4.839,62290.77,0.24,0.1,0.38
4089.2,8.625,0.076,0.189,4.612,62290.77,0.255,0.107,0.383
4089.3,8.672,0.077,0.181,4.445,62290.77,0.302,0.112,0.379
4089.4,8.672,0.073,0.181,4.363,62290.77,0.371,0.116,0.373
4089.5,8.625,0.066,0.179,4.334,62290.77,0.47,0.121,0.366
4089.6,8.656,0.06,0.178,4.332,62290.77,0.437,0.125,0.374
4089.7,8.625,0.057,0.185,4.338,62290.77,0.44,0.126,0.374
4089.8,8.625,0.054,0.189,4.337,62290.77,0.643,0.121,0.351
4089.9,8.625,0.052,0.19,4.326,62290.77,0.412,0.112,0.365
4090,8.625,0.05,0.19,4.315,62290.77,0.335,0.102,0.366
4090.1,8.625,0.049,0.188,4.32,62121.973,0.336,0.093,0.358
4090.2,8.625,0.048,0.187,4.34,2665.18,0.256,0.084,0.363
4090.3,8.672,0.047,0.186,4.37,62117.008,0.315,0.075,0.344
4090.4,8.625,0.046,0.186,4.404,736.824,0.464,0.07,0.321
4090.5,8.625,0.046,0.186,4.438,215.688,0.65,0.076,0.31
4090.6,8.625,0.047,0.186,4.453,123.105,1.053,0.094,0.304
4090.7,8.625,0.049,0.184,4.439,132.618,2.667,0.12,0.282
4090.8,8.625,0.049,0.183,4.399,127.803,10.811,0.176,0.264
